Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Google_Index,count_dot,count_www,count_per,count_ques,count_hyphen,count_equal,Label
infonex47.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
infonext87.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
netflx14-inf0s8.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
netflxaccntsup7.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
nf3ftix-refu31paym.com,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
secure.runescape.com-rsm.me,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,0,0,0,1,0,1
secure.runescape.com-rsm.me,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,0,0,0,1,0,1
cruzsantiagoverta.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,2,1,1
admzonc.kiju.com.cn,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,3,0,0,0,0,0,1
amazon.co.jp.lcmgo.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,0,0,0,0,0,1
gogov.ru,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,2,0,1
storage.googleapis.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1,5,0,2,0,1,0,1
zonsa.biz,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1
proxyx.ru:443,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1
proxyx.ru,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1
directonline-confirmation1.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
miketoddington.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
maranathastudio.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1
cruzsantiagoverta.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
apple.lbuscar.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
p3plvcpnl353719.prod.phx3.secureserver.net,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,7,1,0,0,0,0,1
p3plvcpnl353719.prod.phx3.secureserver.net,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,6,1,0,0,0,0,1
aarohanclasses.in,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
cruzsantiagoverta.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
cruzsantiagoverta.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1,5,0,0,1,5,2,1
hampshirebreastfeedingwelcomescheme.co.uk,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1,7,0,2,1,2,1,1
ozbizzgroup.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
jppost-ami.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
wavesetholdings.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
escolapuigcerver.cat,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,2,0,1
a2plvcpnl357327.prod.iad2.secureserver.net,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,7,0,0,0,0,0,1
bluewave-logistics.com,0,0,1,4,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,1,1,3,1
w2-bb-acesso-online.cloud-fr1.unispace.io,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,1,4,0,0,0,5,0,1
ksv.upol.cz,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,0,0,0,0,1
outlookhelpdeskk.creatorlink.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
moeto10025.xyz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
pcxful.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
etsee.club,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
babymeadows.sg,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
netflix.membership.request-confirmation-profile.support,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,3,0,0,0,2,0,1
speedy.com.pk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,4,1,0,1,1,1,1
weigh.rebuildingok.com,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,2,0,1,1,0,1,1
zoohanpro.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,3,1,0,1,1,3,1
cruzsantiagoverta.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
pocked-capital.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0,0,0,1,0,1
freestikersbro.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
innumerous-suggesti.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0,0,0,1,0,1
stickerfree544.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
vkstikerstopfree.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
ewtse.club,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
bclo.com.co,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
bclo.com.co,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
bclo.com.co,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,0,0,3,1,1
amazon.co.jp.amx42ca362xcanbvxzsa.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,5,1,0,0,0,0,1
wozapple.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
ofica.sytes.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
tptelecom.it,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1,4,0,0,0,2,0,1
hortipower.co.uk,0,0,1,5,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1,0,0,1,0,1
nouis.duckdns.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
etswe.club,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
files-wetranfer.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0,0,0,1,0,1
apple.com.iosx-a.cn,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,5,1,0,0,1,0,1
mskbs.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,1,0,1
mskbs.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
hssbe.club,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
oneminuteadvantage.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1
ig-always.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0,0,0,1,0,1
oneminuteadvantage.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1
office-sakakibara.com,0,0,1,5,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0,0,0,2,0,1
sunoffer.club,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
sunoffer.club,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
sunoffer.club,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
sunoffer.club,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
kidgmt.xyz,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,1,0,2,1
sunoffer.club,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
165.22.103.235,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1,5,1,0,0,2,1,1
maranathastudio.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1
lecoindumedecin.poleinternet.com,0,0,1,5,0,0,1,0,0,1,1,1,0,0,1,0,1,3,0,0,0,1,0,1
sunoffer.club,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
sunoffer.club,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
sunoffer.club,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
sunoffer.club,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
eccchicago.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,2,1,1
seekthemes.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,7,0,0,0,0,0,1
seekthemes.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
seekthemes.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,7,0,0,0,0,0,1
seekthemes.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
seekthemes.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
seekthemes.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,7,0,0,0,0,0,1
seekthemes.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
user-account-setting-security-support-amazon.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,0,1
bmttcbari.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
bd-times.com,0,0,1,7,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,1
adventuresofus.co,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1
aarohanclasses.in,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
paypal-loginupdate.viewdns.net,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,0,0,0,1,0,1
grindtimegym.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1,3,1,0,0,1,0,1
lovelouisa.org,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,2,3,1
ltaucard.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
hndoficialmexico.com.mx,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,5,0,0,1,2,9,1
dwer.segrt.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
jppost-ama.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
japanpsat.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
itmrs.com,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,1,2,0,0,0,0,0,1
lovelouisa.org,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,2,3,1
lovelouisa.org,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,2,3,1
hrsoftware.in.th,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1,6,0,0,1,12,6,1
hrsoftware.in.th,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1,5,0,0,1,12,6,1
tik.info.pl,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1,1,3,1,0,0,1,0,1
lovelouisa.org,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,2,3,1
lovelouisa.org,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,2,3,1
fr57f6yg.gb.net,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1,3,0,0,1,0,3,1
fr57f6yg.gb.net,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1,3,0,0,0,0,0,1
wavesetholdings.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
a2plvcpnl357327.prod.iad2.secureserver.net,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,7,0,0,0,0,0,1
japanpsat.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
ahsanfeeds.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
ahsanfeeds.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,7,0,0,0,0,0,1
ahsanfeeds.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
ahsanfeeds.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
ltaucard.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
ltaucard.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
hamt.jp,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,1,1,1
hamt.jp,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,1,1,1
hamt.jp,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,1,1,1
hamt.jp,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,1,1,1
the100prosystems.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,3,1
sribaladayanidhi.org,0,1,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1,4,1,0,1,1,1,1
lovelouisa.org,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,2,3,1
lovelouisa.org,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,1
lovelouisa.org,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,2,0,1
tapetecouromundisc.com.br,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1
dalparter.oneclick.press,0,1,1,5,0,0,1,0,0,1,1,1,1,1,1,1,1,3,0,0,1,1,1,1
dalparter.oneclick.press,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
donslan.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,2,1,1
zohard.com,0,0,1,8,0,0,0,0,0,1,0,0,1,1,1,1,1,3,0,0,1,4,3,1
zohard.com,0,0,1,8,0,0,0,0,0,1,0,0,1,1,1,1,1,3,0,0,1,4,3,1
zohard.com,0,0,1,8,0,0,0,0,0,1,0,0,1,1,1,1,1,3,0,0,1,4,3,1
zohard.com,0,0,1,8,0,0,0,0,0,1,0,0,1,1,1,1,1,3,0,0,1,4,3,1
zohard.com,0,0,1,8,0,0,0,0,0,1,0,0,1,1,1,1,1,3,0,0,1,4,3,1
sangoankhang.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
tptelecom.it,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1,4,0,0,0,2,0,1
evnt.com.br,0,0,1,10,0,0,1,0,0,1,1,1,0,0,1,0,1,3,0,0,1,3,1,1
evnt.com.br,0,0,1,10,0,0,1,0,0,1,1,1,0,0,1,0,1,3,0,0,1,3,1,1
evnt.com.br,0,0,1,10,0,0,1,0,0,1,1,1,0,0,1,0,1,3,0,0,1,3,0,1
etraval.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,0,2,0,1
educacion.rionegro.gov.ar,0,0,1,9,1,0,0,0,0,1,1,0,1,1,1,1,1,18,0,0,1,2,0,1
itmrs.com,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,1,2,0,0,0,0,0,1
dengemuhasebe.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
dengemuhasebe.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
hortipower.co.uk,0,0,1,5,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1,0,0,1,0,1
dehkadenovin.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
myrnd.info,0,1,1,8,0,0,0,0,0,1,1,1,1,1,1,1,1,7,1,0,1,1,1,1
mail.speedy.com.pk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,4,0,0,1,1,1,1
alsapan-epi.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,1,2,1,1
alsapan-epi.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,2,0,1
alpha-mail-server3.ns01.info,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,1,3,0,0,0,3,0,1
grindtimegym.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,1
grindtimegym.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,1
grindtimegym.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,1
grindtimegym.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,1
the100prosystems.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
the100prosystems.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,3,1
the100prosystems.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,3,1
tiritadepapel.cl,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,1,0,0,0,1
regina.ninetendev.com,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1,3,1,0,0,1,0,1
definelife.me,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,2,1,1,0,0,0,1
definelife.me,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,2,1,1,0,0,0,1
u716833rmg.ha004.t.justns.ru,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,1
mskbs.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1,0,0,2,0,1
mskbs.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1,0,0,1,0,1
jeffersonsgroup.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,0,0,1
grindtimegym.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,1
new-ton.org,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1
lehmanwest.typeform.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
estudiomaskin.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,1,1,2,0,1,0,1,0,1
recoveryunispot6.cf,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,1,0,1,1
recovery-support.u718573rwk.ha004.t.justns.ru,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,5,0,0,0,1,0,1
lz5.1ee.myftpupload.com,0,0,1,2,0,0,0,0,0,1,1,1,1,0,1,0,1,3,0,0,0,0,0,1
jessenewhart.com,0,0,1,4,0,0,1,0,0,1,0,0,0,0,1,0,1,2,0,0,1,3,3,1
jessenewhart.com,0,0,0,3,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1
ijikc.co.in,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,1
ijikc.co.in,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,1
construlok.com.do,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
175.107.206.134,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,4,0,0,1,1,0,1
quarentena-americanass.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,1
alertasynotiifiicaciones-bancolombia.zz.com.ve,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,3,0,0,0,1,0,1
apple.lbuscar.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
ilcdelhi.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,1,0,0,0,1
tinniedelulla.com,0,1,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1,4,0,0,1,0,1,1
infoupdate-three.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,1
infoupdate-three.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,1
tiritadepapel.cl,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,1,0,0,0,1
flyingbird.co.tz,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,4,1,0,0,0,0,1
storage.googleapis.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1,3,0,0,0,0,0,1
carexpert.ee,0,1,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,1,0,1,1
paccaz.org,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
u716833rmg.ha004.t.justns.ru,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,1
2b87a39fe5ef08875af9edab331f7589.accesscam.org,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1
myappstore.org,0,0,1,5,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,2,0,3,1
tinniedelulla.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
comvoececontastone20.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
verifikasi-facebook.ocry.com,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1
presentedisponiveloja.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
voicemail070520.blob.core.windows.net,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,5,0,0,0,0,0,1
brussel-airport.be,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
johnfinchpartnership.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
johnfinchpartnership.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
johnfinchpartnership.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
radiozonax.cl,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
aboutcaucus.co.za,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
mskbs.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1,0,0,1,0,1
brussel-airport.be,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
jessenewhart.com,0,0,0,4,0,0,1,0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,1
jessenewhart.com,0,0,0,4,0,0,1,0,0,1,1,1,0,0,1,0,1,2,0,0,0,1,0,1
jessenewhart.com,0,0,0,4,0,0,1,0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,1
brussel-airport.be,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
brussel-airport.be,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
lz5.1ee.myftpupload.com,0,0,1,2,0,0,0,0,0,1,1,1,1,0,1,0,1,3,0,0,0,0,0,1
wavesetholdings.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
wavesetholdings.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
bigtasty.xyz,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
brussel-airport.be,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
brussel-airport.be,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
brussel-airport.be,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
csgotradehub.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
alsapan-epi.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,1,2,3,1
alsapan-epi.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,2,0,1
alsapan-epi.com,0,0,0,4,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,2,0,1
dehkadenovin.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
dehkadenovin.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
brussel-airport.be,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
