Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Google_Index,count_dot,count_www,count_per,count_ques,count_hyphen,count_equal,Label
paullemmerick.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0,1
otomoto.pl,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,8,0,0
ukbusinessinsiders.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,1
otomoto.pl,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,8,0,0
pholavie.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
otomoto.pl,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,9,0,0
rajwebtechnology.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
otomoto.pl,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,7,0,0
rajwebtechnology.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
otomoto.pl,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,8,0,0
saldao-de-mes-das-maes.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,5,1,18,2,1
otomoto.pl,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,4,1,0,1,0
pan-renegocie.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
otomoto.pl,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,4,1,0,1,0
bellaos.weebly.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1
otomoto.pl,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,4,1,0,1,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,2,1,1
otomoto.pl,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,4,1,0,1,0
thetouchrealms.com,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1,2,0,0,0,1,0,1
otomoto.pl,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,0
desempleo.live,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,1,1,1,1
otomoto.pl,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,0
lbmengenhariarj.com.br,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
otomoto.pl,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0
attcx.000webhostapp.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
otomoto.pl,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0
tallertupuntocell.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1,4,0,0,0,2,0,1
otomoto.pl,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0
spiny-plume-nitrogen.glitch.me,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,2,0,0,0,2,0,1
patch.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,9,0,0
verificacaoitau.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,3,1,0,1,1,0,1
pelis24.com,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1,1,2,0,0,0,5,0,0
freetrafficprofitsystem.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
perezhilton.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,10,0,0
storage.googleapis.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1,4,0,1,0,4,0,1
perezhilton.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,9,1,0
sucursalpersonas-transaccionesbancolombiasa.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,1
pikabu.ru,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,20,0,1,0,0
informes055.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,2,0,0,1,0,0,1
pitchfork.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,10,0,0
showyourmymoney.weebly.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1
pitchfork.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,9,0,0
amankan-akun-anda317.webnode.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,2,0,0,0,2,0,1
pitchfork.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,9,0,0
cajainfo.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
pitchfork.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,7,0,0
accecuat-fb007.webnode.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,2,0,0,0,1,0,1
pitchfork.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,7,0,0
onlinebankingupdate.mailview33982.xyz,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,5,0,0
gofishingcancun.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,6,0,0
betaalpas-omgevingskeuze.info,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,5,0,0
okletsbuy.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,5,0,0
littlethingspr.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,7,0,0
okletsbuy.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,6,0,0
new.915yzt.cn,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1,3,0,0,0,1,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,7,0,0
rkgreany-seg3-2.kk.sopqa.arg.r.de.a2ip.ru,0,0,1,6,0,0,0,1,0,0,0,0,0,0,1,0,1,13,0,0,0,2,2,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,6,0,0
ukbusinessinsiders.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,7,0,0
littlethingspr.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,6,0,0
littlethingspr.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,7,0,0
extend-memory.eu,0,0,0,3,0,0,0,1,0,1,1,1,0,0,1,0,1,2,1,0,0,1,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,7,0,0
billings-management.com,0,0,1,4,0,0,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,7,0,0
trovecollectibles.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,7,0,0
marmaladedigital.in,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,6,0,0,1,0,1,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,6,0,0
irannail.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,5,0,0
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,4,0,0
educacion.rionegro.gov.ar,0,0,1,10,0,0,0,0,0,1,1,0,1,1,1,1,1,4,0,0,0,2,0,1
plarium.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,7,0,0
educacion.rionegro.gov.ar,0,0,1,10,0,0,0,0,0,1,1,0,1,1,1,1,1,4,0,0,0,2,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,4,0,0
cimer-basvurcomtr.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,7,0,0
freerentalsite.com.home.login.securedupgradeaccess.com.mgccampus.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,5,0,0
u704893oyf.ha004.t.justns.ru,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,5,0,0
extend-memory.eu,0,0,1,6,0,0,0,1,0,1,1,1,0,0,1,0,1,2,1,0,0,1,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,3,0,0
ashdownar.buzz,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,4,0,0
atlantabasecamp.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,0,3,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,9,0,0
casadevidro767.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,9,0,0
bow-majestic-red.glitch.me,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,2,0,0,0,2,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,9,0,0
decifra.com.br,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,3,1,0,0,1,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,9,0,0
decifra.com.br,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,3,1,0,0,1,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,9,0,0
livestudentccc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,1,1,0,1,0,1,3,0,9,1,1,4,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,8,0,0
funetwork.tv,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,9,0,0
dawnprince.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,2,3,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,8,0,0
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,9,0,0
extend-memory.eu,0,0,0,3,0,0,0,1,0,1,1,1,0,0,1,0,1,2,1,0,0,1,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,9,0,0
pmm.ac.in,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,6,1,0,1,0,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,8,0,0
olariacassiel.com.br,0,0,1,4,0,0,0,0,0,1,1,0,0,0,1,0,1,2,0,0,0,1,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,9,0,0
meganmacylesolutions.com,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,1,4,0,0,0,0,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,9,0,0
class.britishonline.co,0,0,0,4,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,10,0,0
office-home.ml,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,9,0,0
infoseminarbisnis.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,9,0,0
chatwhatapp-join.25u.com,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,2,0,0,0,1,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,10,0,0
satkom.id,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,8,0,0
satkom.id,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,11,0,0
davidsonandbeks.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,8,0,0
davidsonandbeks.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,10,0,0
forflyviagens.com.br,0,1,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,5,0,0,1,0,1,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,9,0,0
sparkpassedecom.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,9,0,0
sparkpassedecom.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,10,0,0
sparkpassedecom.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,9,0,0
sparkpassedecom.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,9,0,0
frsthorizon.com-ahix.937101.tspca.org,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,5,0,0,0,1,0,1
putlocker.is,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,11,0,0
espaceclientv1.fr,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
putlocker.is,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,7,0,0
espaceclientv1.fr,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
putlocker.is,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,8,0,0
fkpd.net,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
putlocker.is,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,8,0,0
acega.com.sv,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
putlocker.is,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,9,0,0
espaceclientv1.fr,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
putlocker.is,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,10,0,0
evidentfreedom.icu,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
putlocker.is,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,8,0,0
evidentfreedom.icu,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
qz.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,10,0,0
espaceclientv1.fr,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
qz.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,13,0,0
meganmacylesolutions.com,0,0,1,3,0,0,1,0,0,1,0,0,0,0,1,0,1,5,0,0,0,0,0,1
qz.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,9,0,0
meganmacylesolutions.com,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,1,4,0,0,0,0,0,1
qz.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,10,0,0
lbmengenhariarj.com.br,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,0,0,0,1
qz.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,11,0,0
infoseminarbisnis.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
qz.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,11,0,0
espaceclientv1.fr,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
qz.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,10,0,0
btr392mwtdk0s15txvutshqj9hnsqsw5eu3mnigy.s3-ap-northeast-1.amazonaws.com,0,0,1,4,0,0,0,1,0,1,1,1,0,0,1,0,1,4,0,2,1,3,1,1
qz.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,11,0,0
espaceclientv1.fr,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
qz.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,13,0,0
office-home.ml,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,1,1,3,1
qz.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,11,0,0
office-home.ml,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
ringring.vn,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,2,0,0,0,13,0,0
atlantabasecamp.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
ringring.vn,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,2,0,0,0,13,0,0
atlantabasecamp.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
ringring.vn,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,2,0,0,0,13,0,0
bombae.be,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
ringring.vn,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,2,0,0,0,10,0,0
ourstaf.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
ringring.vn,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,2,0,0,0,13,0,0
tinyurl.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
ringring.vn,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,12,0,0
parnetsgroup.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,0,1,1
ringring.vn,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,2,0,0,0,12,0,0
autoscout24.de-anfrage-id-729453.tilexhome.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,4,0,0,0,3,0,1
ringring.vn,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,2,0,0,0,13,0,0
whattsapp2020.ygto.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
ringring.vn,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,2,0,0,0,13,0,0
whaatsapp.ygto.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
ringring.vn,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,2,0,0,0,13,0,0
whaatsapp2020.vizvaz.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,1
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,8,0,0
unipingratis.wikaba.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,1
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,7,0,0
whatssapp2020.4dq.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,7,0,0
ourstaf.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,7,0,0
taddepol.edu.hk,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,3,1,0,0,4,0,1
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,7,0,0
taddepol.edu.hk,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,3,1,0,0,4,0,1
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,7,0,0
grupprontalgaming.25u.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,0,0,0,0,1
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,7,0,0
whatsappjoingrup.zyns.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,1
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,7,0,0
wa-dewasa.25u.com,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,1
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,7,0,0
tubepchiunuoc.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,7,0,0
tubepchiunuoc.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,7,0,0
yo.soylegal.es,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,7,0,0
tandem-clima.com,0,0,1,5,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,5,0,3,0,1
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,7,0,0
yo.soylegal.es,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,7,0,0
rembousement-eformulaire-impots-gouv-fr.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,0,0,7,0,1
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,7,0,0
rembousement-eformulaire-impots-gouv-fr.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,0,0,7,0,1
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,7,0,0
web5797.vweb01.webgamespace.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,7,0,0
wa-grupbokep01.wikaba.com,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,3,0,0,0,1,0,1
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,7,0,0
u704893oyf.ha004.t.justns.ru,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,1
500px.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,5,1,0
